seed,fold,epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy
42,2,8,0.6500015921062894,0.6253013686528281,0.6587301587301587,0.6362400054931641,0.671875
42,2,9,0.6430632046290806,0.6222695698813786,0.6428571428571429,0.6239773333072662,0.703125
42,2,10,0.6449800644602094,0.6184041386558896,0.6468253968253969,0.6221123337745667,0.6875
42,2,11,0.6427202328803048,0.6127635259476919,0.6507936507936508,0.6259800493717194,0.734375
42,2,12,0.6277977190320454,0.6092595221504332,0.6706349206349206,0.6321461498737335,0.65625
42,2,13,0.635331360120622,0.6077733191232833,0.6746031746031746,0.6396353244781494,0.65625
42,2,14,0.6581089941282121,0.6039936731732081,0.6706349206349206,0.6286298632621765,0.6875
42,2,15,0.626112371210068,0.6013667848375108,0.6785714285714286,0.621476948261261,0.6875
42,2,16,0.6248977165373545,0.5982028946043954,0.6904761904761905,0.6226460635662079,0.671875
42,2,17,0.6254101121236407,0.5953003187028189,0.6944444444444444,0.6214682161808014,0.640625
42,2,18,0.5925690418197995,0.5924596332368397,0.6865079365079365,0.6170054078102112,0.65625
42,2,19,0.6125944351393079,0.589724684518481,0.7023809523809523,0.6165319979190826,0.65625
42,2,20,0.6060754912240165,0.587479485405816,0.6944444444444444,0.6089875102043152,0.65625
42,2,21,0.6055494092759632,0.5856893781631712,0.6944444444444444,0.6064862012863159,0.671875
42,2,22,0.6109110977914598,0.584286545950269,0.6904761904761905,0.6004860103130341,0.671875
42,2,23,0.60959088518506,0.5817233342973013,0.6944444444444444,0.6036458611488342,0.671875
42,2,24,0.6151051294235956,0.5800001734778994,0.7023809523809523,0.6055132150650024,0.671875
42,2,25,0.5914318675086612,0.5781962455265106,0.6984126984126984,0.6025702953338623,0.6875
42,2,26,0.6001841378590417,0.5767053573850601,0.6904761904761905,0.5968213081359863,0.671875
42,2,27,0.602333959132906,0.5753626293606229,0.6785714285714286,0.5998310744762421,0.703125
42,2,28,0.612391073552389,0.5748784277174208,0.6746031746031746,0.6035582721233368,0.6875
42,2,29,0.5813217059014335,0.5717038578457303,0.6984126984126984,0.6011627018451691,0.6875
42,2,30,0.589707823026748,0.5707221561008029,0.6865079365079365,0.6052798628807068,0.671875
42,2,31,0.5991888017881484,0.5689480721004425,0.6904761904761905,0.5976503491401672,0.671875
42,2,32,0.6023923991218446,0.5680284424433633,0.6944444444444444,0.5924738645553589,0.671875
42,2,33,0.5881815836543128,0.5672835244072808,0.6944444444444444,0.5915314257144928,0.65625
42,2,34,0.5976150811664642,0.5658491603911869,0.7023809523809523,0.5933680236339569,0.703125
42,2,35,0.5950862945072235,0.5637691967071049,0.7023809523809523,0.5980566442012787,0.703125
42,2,36,0.5946041156375219,0.5622037213946146,0.7142857142857143,0.6031827032566071,0.671875
42,2,37,0.5869947927338737,0.5606606233687628,0.7222222222222222,0.6010719835758209,0.671875
42,2,38,0.5777004730133783,0.5597278882586767,0.7142857142857143,0.5927556455135345,0.65625
42,2,39,0.6007973589594402,0.5595751300690666,0.7103174603174603,0.5865448415279388,0.640625
42,2,40,0.5813233019813658,0.5580428365677123,0.7222222222222222,0.5897451937198639,0.671875
42,2,41,0.594790846582443,0.5566098425123427,0.7301587301587301,0.5974731147289276,0.6875
42,2,42,0.5900852377452548,0.5555188882918585,0.7301587301587301,0.5945200026035309,0.6875
42,2,43,0.5674021707640754,0.5545659973507836,0.7182539682539683,0.5937487483024597,0.6875
42,2,44,0.5694399840301938,0.5536965415591285,0.7103174603174603,0.5944336354732513,0.671875
42,2,45,0.5865927225067502,0.5525029197571769,0.7301587301587301,0.5896802246570587,0.671875
42,2,46,0.5801694232320028,0.5512476799980043,0.7301587301587301,0.5941581726074219,0.671875
42,2,47,0.5704706263920617,0.5502284367879232,0.7301587301587301,0.5970200300216675,0.6875
42,2,48,0.5857530075406271,0.5490810681903173,0.7301587301587301,0.5916937589645386,0.703125
42,2,49,0.589153750548287,0.5480296838851202,0.7341269841269841,0.5873991847038269,0.65625
42,2,50,0.577268227698311,0.5479913855355883,0.7341269841269841,0.5863710343837738,0.671875
42,3,1,0.77444777917485,0.7010482893630922,0.5098814229249012,0.7193774268740699,0.5396825396825397
42,3,2,0.6921393072652251,0.6683439473389637,0.5889328063241107,0.6859834156339131,0.5873015873015873
42,3,3,0.6921157669644111,0.6525422499585057,0.616600790513834,0.6755624801393539,0.6349206349206349
42,3,4,0.6864799628615851,0.6421333358221846,0.6007905138339921,0.6676872192867218,0.6349206349206349
42,3,5,0.6469776993212493,0.6331324143843218,0.6205533596837944,0.6670821053641183,0.6190476190476191
42,3,6,0.6914971638102776,0.6259638292516173,0.6284584980237155,0.6643272884308346,0.6190476190476191
42,3,7,0.6440873777442299,0.620873982727292,0.6324110671936759,0.6648946186852833,0.6190476190476191
42,3,8,0.6379027967396461,0.6159787234581506,0.6679841897233202,0.6693399217393663,0.5873015873015873
42,3,9,0.6360247823089479,0.6122328490607823,0.6600790513833992,0.6672932458302331,0.5873015873015873
42,3,10,0.6478933633080585,0.6083481905488629,0.6600790513833992,0.6647726694742838,0.5873015873015873
42,3,11,0.6194473754747112,0.6041159120944177,0.6679841897233202,0.6646824185810392,0.6349206349206349
42,3,12,0.6268494367128304,0.6002030127604489,0.6679841897233202,0.6665346963065011,0.6507936507936508
42,3,13,0.6107017011510525,0.5972581418606604,0.6600790513833992,0.6644298614017548,0.6666666666666666
42,3,14,0.6063954735933085,0.5935631175286213,0.6679841897233202,0.6681677803160653,0.6666666666666666
42,3,15,0.6079706570847704,0.5901075823033751,0.6837944664031621,0.6689931778680711,0.6666666666666666
42,3,16,0.6274423321245216,0.5875649433362155,0.6798418972332015,0.6674400208488344,0.6666666666666666
42,3,17,0.6224832471180339,0.5846314411389498,0.6877470355731226,0.6707640753851997,0.6666666666666666
42,3,18,0.6130398556648978,0.5821952442877849,0.6877470355731226,0.674231937953404,0.6190476190476191
42,3,19,0.6105403845960443,0.5790090523218449,0.6877470355731226,0.6710821182008774,0.6825396825396826
42,3,20,0.5962122459656636,0.5761499668769685,0.691699604743083,0.6703255971272787,0.6190476190476191
42,3,21,0.5943737904073693,0.5739013008449388,0.6956521739130435,0.6660608261350601,0.6190476190476191
42,3,22,0.6109428860453278,0.5714570599582356,0.691699604743083,0.6709236568874783,0.6190476190476191
42,3,23,0.6022679021235983,0.5692384893243964,0.6996047430830039,0.6738987271747892,0.6190476190476191
42,3,24,0.5620206443688615,0.5673095944370676,0.7035573122529645,0.6763394976419116,0.6190476190476191
42,3,25,0.5912997397509488,0.5647719462398484,0.7035573122529645,0.6758792816646515,0.6349206349206349
42,3,26,0.5881017541932494,0.5623264312744141,0.7114624505928854,0.6793337019663008,0.6507936507936508
42,3,27,0.5970004867659255,0.5607976197254045,0.7114624505928854,0.6763086167592851,0.6507936507936508
42,3,28,0.5721432677370758,0.5584592894603141,0.7154150197628458,0.6756407419840494,0.6507936507936508
42,3,29,0.5780217454367476,0.5568707959925233,0.7193675889328063,0.6786085159059555,0.6349206349206349
42,3,30,0.5972445750896167,0.5552062309777783,0.7233201581027668,0.6766233898344494,0.6666666666666666
42,3,31,0.5840659400691157,0.5547274186205958,0.7154150197628458,0.6764290522015284,0.6190476190476191
42,3,32,0.575363675360623,0.5540263888392996,0.6996047430830039,0.6775650751023066,0.6349206349206349
42,3,33,0.6000433309747296,0.5516356064868068,0.7035573122529645,0.6814473772805835,0.6825396825396826
42,3,34,0.5846248763823226,0.5490879880580978,0.7114624505928854,0.6840022253611732,0.6825396825396826
42,3,35,0.569155001828793,0.5475268835135599,0.7193675889328063,0.6941583421495225,0.6190476190476191
42,3,36,0.602345536348848,0.5468442411761981,0.7193675889328063,0.6966409531850664,0.6190476190476191
42,3,37,0.5780814356012307,0.5440704436170254,0.7351778656126482,0.6886182512555804,0.6507936507936508
42,3,38,0.5753622884335725,0.543205623098984,0.7351778656126482,0.6873133523123605,0.6507936507936508
42,3,39,0.6087291650621316,0.5420066509322216,0.7430830039525692,0.6879950023832775,0.6031746031746031
42,3,40,0.5664895188667086,0.5411735165260526,0.7430830039525692,0.6881056891547309,0.6190476190476191
42,3,41,0.5705020856480354,0.539609128778631,0.7391304347826086,0.6912823026142423,0.6666666666666666
42,3,42,0.5823663494332506,0.538353215093198,0.7430830039525692,0.6899029867989677,0.6349206349206349
42,3,43,0.5893982698323699,0.5372808290564496,0.7470355731225297,0.6902923886738126,0.6507936507936508
42,3,44,0.5674205804059628,0.5362340640644783,0.7470355731225297,0.6873594314332993,0.6349206349206349
42,3,45,0.5784723518394199,0.5356226457437507,0.7549407114624506,0.688893060835581,0.6349206349206349
42,3,46,0.5712930312740944,0.5358104215780266,0.7312252964426877,0.6878539494105748,0.5873015873015873
42,3,47,0.5602826332386304,0.5350913285266741,0.7312252964426877,0.6894370790511842,0.6031746031746031
42,3,48,0.5568525927811272,0.533635278935489,0.7351778656126482,0.688250980679951,0.6031746031746031
42,3,49,0.5584548026205522,0.5315164256944016,0.7430830039525692,0.6906149727957589,0.6507936507936508
42,3,50,0.5606543812827159,0.5304446691580912,0.7351778656126482,0.6943891918848432,0.6349206349206349
42,4,1,0.7992031157252346,0.7103531878927479,0.5335968379446641,0.7498270367819165,0.5555555555555556
42,4,2,0.7137748349325459,0.6782536412416239,0.5612648221343873,0.740423838297526,0.5555555555555556
42,4,3,0.6834934009864867,0.660026572909751,0.5889328063241107,0.7467892661927238,0.5079365079365079
42,4,4,0.7073780814178376,0.6526969185930939,0.5731225296442688,0.7533456408788287,0.5079365079365079
42,4,5,0.6837299951451569,0.6427518520430614,0.5849802371541502,0.7563564663841611,0.5079365079365079
42,4,6,0.6535515106713818,0.6357861620635383,0.6047430830039525,0.7549064575679718,0.5079365079365079
42,4,7,0.6358592658646022,0.6293422940220286,0.6126482213438735,0.7473658909873356,0.5079365079365079
42,4,8,0.6270748836249702,0.6241178851824976,0.6086956521739131,0.7295018756200397,0.5238095238095238
42,4,9,0.6459122132878059,0.6183735391368037,0.6205533596837944,0.7201502663748605,0.5238095238095238
42,4,10,0.6292354617665408,0.6131682414782377,0.6324110671936759,0.7256494855123853,0.5396825396825397
42,4,11,0.6308673610800339,0.608605185045084,0.6324110671936759,0.7252732231503441,0.5396825396825397
42,4,12,0.622523117913559,0.6041006909999923,0.6442687747035574,0.7251599932473803,0.5238095238095238
42,4,13,0.6234769766980951,0.6001751224985236,0.6640316205533597,0.7188250526549325,0.5238095238095238
42,4,14,0.6100950078530745,0.5975783464936871,0.6482213438735178,0.7181315043615917,0.5714285714285714
42,4,15,0.6194732827631381,0.5934249176809439,0.6679841897233202,0.7143165648929657,0.5714285714285714
42,4,16,0.6184809985368148,0.5902175865625675,0.6679841897233202,0.7157435341486855,0.5714285714285714
42,4,17,0.5965144801516777,0.586896425179342,0.6798418972332015,0.7066928924076141,0.5714285714285714
42,4,18,0.6175672906660751,0.5841807301336598,0.6877470355731226,0.7082068125406901,0.5079365079365079
42,4,19,0.5964297767684393,0.5805436123029988,0.691699604743083,0.7090040539938306,0.5238095238095238
42,4,20,0.6050236371194893,0.5771900071456969,0.6996047430830039,0.7101983267163473,0.5238095238095238
42,4,21,0.5928847339784675,0.5748570747526267,0.6996047430830039,0.7158040546235585,0.5555555555555556
42,4,22,0.5822914461844524,0.5718041484063793,0.7075098814229249,0.7102198827834356,0.5555555555555556
42,4,23,0.6016066576181193,0.5701921184072382,0.6996047430830039,0.7116145482138981,0.5555555555555556
42,4,24,0.5965755843362318,0.5679632005955391,0.6956521739130435,0.7118062518891835,0.5873015873015873
42,4,25,0.5801105353200859,0.5665002453468534,0.6956521739130435,0.7208974020821708,0.5873015873015873
42,4,26,0.5896137354402203,0.5649690401883936,0.6996047430830039,0.7222773234049479,0.5873015873015873
42,4,27,0.5744103304011078,0.5613407353638661,0.7035573122529645,0.7171383509560237,0.5873015873015873
42,4,28,0.570090499791232,0.5588882431211207,0.7075098814229249,0.7194966815766835,0.5714285714285714
42,4,29,0.5811082355589735,0.5568506293617218,0.6996047430830039,0.7212496257963634,0.5555555555555556
42,4,30,0.5756004104029991,0.5557782433249734,0.6956521739130435,0.7174335661388579,0.5396825396825397
42,4,31,0.5941967186720475,0.5533424271896422,0.7154150197628458,0.717116219656808,0.5396825396825397
42,4,32,0.581169679230852,0.5515802820680641,0.7035573122529645,0.7176447066049727,0.5873015873015873
42,4,33,0.5859434404392017,0.5507958227466688,0.7035573122529645,0.7174286615280878,0.6031746031746031
42,4,34,0.5610308961670389,0.5485726081335498,0.6996047430830039,0.7051099141438802,0.6031746031746031
42,4,35,0.5943728303720829,0.5467847439611382,0.7035573122529645,0.6989408220563617,0.5714285714285714
42,4,36,0.5771999491062089,0.5451615525799778,0.7154150197628458,0.7049424913194444,0.6190476190476191
42,4,37,0.5747263433904987,0.5445955110632855,0.7075098814229249,0.7084955487932477,0.6349206349206349
42,4,38,0.5504479104351149,0.5421813429579905,0.7114624505928854,0.6995410919189453,0.6031746031746031
42,4,39,0.5931938853659648,0.5421975252656598,0.7154150197628458,0.7022045377701048,0.5714285714285714
42,4,40,0.551608619011438,0.54094792920139,0.7193675889328063,0.7048658037942553,0.5714285714285714
42,4,41,0.5658810883171473,0.5396465859394299,0.7075098814229249,0.7050641075013175,0.5873015873015873
42,4,42,0.5559324615086492,0.5379241822736537,0.7114624505928854,0.6994344923231337,0.6031746031746031
42,4,43,0.573581773066238,0.5361567259777205,0.7272727272727273,0.7024084726969401,0.6031746031746031
42,4,44,0.5879688515022338,0.5354242739470109,0.7154150197628458,0.7085061451745411,0.6349206349206349
42,4,45,0.585534072676195,0.5344726652967129,0.7233201581027668,0.7039206368582589,0.6349206349206349
42,4,46,0.5560362225935864,0.5333096349663414,0.7154150197628458,0.7009601895771329,0.6190476190476191
42,4,47,0.5685127951175328,0.5327810279936659,0.7114624505928854,0.6970975058419364,0.6031746031746031
42,4,48,0.5731891082680743,0.5322623837135526,0.7154150197628458,0.7047926282125806,0.6190476190476191
42,4,49,0.5691108769578896,0.5315652025546952,0.7075098814229249,0.7072570740230499,0.6349206349206349
42,4,50,0.5492214413264053,0.5304771581657319,0.7114624505928854,0.7102108607216487,0.6190476190476191
42,5,1,0.7923185004024055,0.7208021644532211,0.5275590551181102,0.7863488043508222,0.45161290322580644
42,5,2,0.7423059297358896,0.695358937180887,0.5511811023622047,0.7558356254331527,0.46774193548387094
42,5,3,0.7469808670479482,0.6787424838449073,0.594488188976378,0.7476678971321352,0.5
42,5,4,0.6923030628932743,0.6654267123365026,0.6141732283464567,0.736521105612478,0.5161290322580645
42,5,5,0.702617310163543,0.6537628474197988,0.6220472440944882,0.7331637105634136,0.5
42,5,6,0.6817900740255521,0.6459871877835491,0.6220472440944882,0.7292102075392201,0.45161290322580644
42,5,7,0.6578352554576603,0.639067950211172,0.6338582677165354,0.7294776362757529,0.5
42,5,8,0.6468926485129228,0.6328358537568821,0.6338582677165354,0.7268980087772492,0.5
42,5,9,0.6557144827730074,0.6270419518778644,0.6496062992125984,0.7246695180093089,0.5
42,5,10,0.6333053501572196,0.6222008607518954,0.65748031496063,0.7275042072419198,0.46774193548387094
42,5,11,0.6526615938802404,0.619231652087114,0.6496062992125984,0.7243424384824692,0.5
42,5,12,0.6578184065856333,0.6142646083681602,0.6653543307086615,0.7225842014435799,0.5161290322580645
42,5,13,0.6142227199133925,0.609936954468254,0.6692913385826772,0.7219143836728988,0.4838709677419355
42,5,14,0.6378761309338367,0.6059898391483337,0.6732283464566929,0.7184611289731918,0.5483870967741935
42,5,15,0.6295835530664039,0.6026265602412186,0.6692913385826772,0.7187136065575385,0.532258064516129
42,5,16,0.6375211838662155,0.5991363225020762,0.6732283464566929,0.7166588383336221,0.5483870967741935
42,5,17,0.6094151955889905,0.5957351594459354,0.6811023622047244,0.7140695202735162,0.5
42,5,18,0.6025596035747077,0.5928850924874854,0.6850393700787402,0.7134782421973443,0.5
42,5,19,0.5986787521933007,0.5898666306743472,0.6692913385826772,0.7099260514782321,0.5645161290322581
42,5,20,0.6253071643236116,0.5872716903686523,0.6811023622047244,0.7065083596014208,0.5483870967741935
42,5,21,0.6093155849637009,0.5846842893465297,0.6850393700787402,0.7064611065772272,0.5645161290322581
42,5,22,0.5928184948568269,0.5824140638817014,0.6929133858267716,0.7072806819792716,0.5806451612903226
42,5,23,0.6101761216253746,0.5799588631457231,0.6889763779527559,0.7052998081330331,0.5967741935483871
42,5,24,0.5981053916488107,0.5777440333929588,0.6732283464566929,0.7063174709197013,0.5645161290322581
42,5,25,0.5980841784965335,0.5766447022205262,0.6850393700787402,0.7098794752551664,0.5967741935483871
42,5,26,0.5776347693965191,0.5747291459811954,0.6811023622047244,0.7104572480724703,0.5806451612903226
42,5,27,0.6015157910782521,0.5718469094103715,0.6811023622047244,0.7120394860544512,0.5645161290322581
42,5,28,0.5691149511675196,0.5692843264482152,0.6850393700787402,0.7059759939870527,0.5806451612903226
42,5,29,0.5971305262385391,0.5684859133142186,0.6811023622047244,0.7056640194308373,0.5483870967741935
42,5,30,0.5801372152613843,0.5662337175504429,0.6811023622047244,0.7048588106709142,0.5967741935483871
42,5,31,0.5927064681616355,0.5648203196488027,0.6929133858267716,0.7043902181809948,0.5645161290322581
42,5,32,0.6035828656098974,0.5631179434107983,0.7086614173228346,0.7044168902981666,0.5806451612903226
42,5,33,0.5855800288868701,0.5611800321443813,0.7086614173228346,0.7017943782191123,0.6129032258064516
42,5,34,0.5809630244735657,0.560171870734748,0.7125984251968503,0.7047303107477003,0.5967741935483871
42,5,35,0.5902441026657586,0.5588876168558917,0.7086614173228346,0.7034131634619928,0.6290322580645161
42,5,36,0.5881839577607283,0.5582532995329128,0.7125984251968503,0.7024526903706212,0.6290322580645161
42,5,37,0.5783608382142434,0.5570196617306686,0.6968503937007874,0.6977979906143681,0.6451612903225806
42,5,38,0.5928311958087711,0.5560883199136089,0.7047244094488189,0.6932397965461977,0.6451612903225806
42,5,39,0.5668511967959367,0.5548222421661136,0.7125984251968503,0.6893637872511341,0.6451612903225806
42,5,40,0.5932941990574514,0.5542429300743764,0.7165354330708661,0.6923860734508883,0.6290322580645161
42,5,41,0.5783798661757642,0.5537534097986897,0.7047244094488189,0.694036760637837,0.6451612903225806
42,5,42,0.5705029445839679,0.5520574389480231,0.7047244094488189,0.6886901547831874,0.6290322580645161
42,5,43,0.5704483108257684,0.5506388897032249,0.7125984251968503,0.6902627637309413,0.6451612903225806
42,5,44,0.5733348975970051,0.5489413193830355,0.7125984251968503,0.6929049645700762,0.6451612903225806
42,5,45,0.5413007712739659,0.5477889579112135,0.7165354330708661,0.693996706316548,0.6290322580645161
42,5,46,0.57500392339361,0.5466741276538278,0.7204724409448819,0.6926297833842616,0.6290322580645161
42,5,47,0.5476299341269365,0.5447610569751169,0.7283464566929134,0.6863264883718183,0.6290322580645161
42,5,48,0.5726173684352965,0.5435817222895585,0.7440944881889764,0.6893999345840947,0.6290322580645161
42,5,49,0.5523634834552374,0.5425442410266306,0.7283464566929134,0.6903702828191942,0.6129032258064516
42,5,50,0.558335638421727,0.5419315766161821,0.7362204724409449,0.6905245011852633,0.5967741935483871
43,1,1,0.7763566034180778,0.7015517325628371,0.5476190476190477,0.7169622182846069,0.609375
43,1,2,0.7253099992161706,0.6730907152569483,0.6071428571428571,0.7074735164642334,0.53125
43,1,3,0.6897150041565062,0.6570770929730128,0.6190476190476191,0.6976817846298218,0.53125
43,1,4,0.6736592054367065,0.6442098768930586,0.6309523809523809,0.6850874722003937,0.578125
43,1,5,0.6899615289672972,0.6331894889710441,0.6388888888888888,0.6769798994064331,0.546875
43,1,6,0.6762910087903341,0.6258327393304735,0.6388888888888888,0.673542320728302,0.578125
43,1,7,0.6445116769699824,0.61962828560481,0.6468253968253969,0.6692871451377869,0.59375
43,1,8,0.6494630016977825,0.6145279293968564,0.6507936507936508,0.6679931581020355,0.578125
43,1,9,0.6201081124563066,0.6095612465389191,0.6587301587301587,0.6630538403987885,0.625
43,1,10,0.6176238334368146,0.6049964541480655,0.6388888888888888,0.6650411784648895,0.609375
43,1,11,0.615429921755715,0.6012346555316259,0.6626984126984127,0.6624419987201691,0.609375
43,1,12,0.619156921666766,0.5989067289564345,0.6825396825396826,0.6613755226135254,0.5625
43,1,13,0.6318877112297785,0.5949717097812228,0.6785714285714286,0.6598163545131683,0.609375
43,1,14,0.6096504094108702,0.5912257754613482,0.6825396825396826,0.6590674221515656,0.625
43,1,15,0.6092057114555722,0.588098889305478,0.6865079365079365,0.6557307541370392,0.59375
43,1,16,0.6134625361079261,0.5847690143282451,0.6984126984126984,0.6536074876785278,0.609375
43,1,17,0.6087327362999083,0.5823885561927916,0.6904761904761905,0.6511740684509277,0.609375
43,1,18,0.5994078999473935,0.5799500715164911,0.7023809523809523,0.6486251354217529,0.609375
43,1,19,0.6055700078843131,0.5774834004659501,0.6865079365079365,0.6521405577659607,0.59375
43,1,20,0.5948314449143788,0.5746735693916442,0.6944444444444444,0.6521924436092377,0.609375
43,1,21,0.5888372461001078,0.5714814057425847,0.6984126984126984,0.6517585813999176,0.609375
43,1,22,0.5866116616461012,0.569908134521,0.7182539682539683,0.6509028375148773,0.59375
43,1,23,0.5884633395406935,0.5679339492131793,0.6904761904761905,0.6536506414413452,0.59375
43,1,24,0.5929998206713843,0.5646828167022221,0.7222222222222222,0.6541768610477448,0.625
43,1,25,0.5829205579227872,0.5626869580102345,0.7182539682539683,0.655598372220993,0.609375
43,1,26,0.6082998107350062,0.561445016709585,0.7222222222222222,0.6527101099491119,0.625
43,1,27,0.5811245536047315,0.5608911249372694,0.7182539682539683,0.6506742835044861,0.625
43,1,28,0.603048981182159,0.5591012409755162,0.7222222222222222,0.6494739949703217,0.625
43,1,29,0.5936878314093937,0.557844116574242,0.7182539682539683,0.647823691368103,0.625
43,1,30,0.5825500677502344,0.5558922782776847,0.7341269841269841,0.6450994610786438,0.609375
43,1,31,0.5805582706890409,0.5542032907879542,0.7103174603174603,0.6466271877288818,0.640625
43,1,32,0.5699496959883069,0.5531973725273496,0.7222222222222222,0.6526576280593872,0.609375
43,1,33,0.5562452229242476,0.551539693559919,0.7261904761904762,0.6579693853855133,0.609375
43,1,34,0.5711521203555758,0.5498124039362348,0.7142857142857143,0.6524052023887634,0.640625
43,1,35,0.5763230427863106,0.5487476681906079,0.7261904761904762,0.6534446477890015,0.625
43,1,36,0.5776677860154046,0.5476782284085713,0.7301587301587301,0.6537162959575653,0.625
