seed,fold,epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy
42,1,25,0.6604627181613256,0.6486093657357352,0.6468253968253969,0.673898458480835,0.640625
42,1,26,0.665584021144443,0.6465022828843858,0.6507936507936508,0.6726789474487305,0.5625
42,1,27,0.6622181440156604,0.6489472010779003,0.6190476190476191,0.6758948862552643,0.53125
42,1,28,0.6459895864365592,0.6440789056202721,0.6706349206349206,0.674136608839035,0.609375
42,1,29,0.6701180433470105,0.6444264517890083,0.6388888888888888,0.6749774217605591,0.640625
42,1,30,0.6622505490742032,0.6416534242175874,0.6547619047619048,0.6709886193275452,0.578125
42,1,31,0.6617872166255164,0.6421707017081124,0.6468253968253969,0.6723771095275879,0.5625
42,1,32,0.6507749510189843,0.6385124902876597,0.6746031746031746,0.6712112724781036,0.5625
42,1,33,0.6610599784624009,0.6375977955167256,0.6746031746031746,0.6723703742027283,0.625
42,1,34,0.6564334252523998,0.638886883145287,0.6468253968253969,0.6735713183879852,0.546875
42,1,35,0.6456196601428683,0.6374743552435012,0.6666666666666666,0.6744236946105957,0.609375
42,1,36,0.6409103728476024,0.6340883497207884,0.6666666666666666,0.6697244346141815,0.609375
42,1,37,0.6549369522503444,0.6325321348886641,0.6507936507936508,0.6683101654052734,0.625
42,1,38,0.6286612673411294,0.6297755922589984,0.6825396825396826,0.6698087751865387,0.65625
42,1,39,0.6306410261562893,0.6249811952076261,0.6666666666666666,0.6688743531703949,0.625
42,1,40,0.6326676484138246,0.6224314447433229,0.6626984126984127,0.6687945425510406,0.640625
42,1,41,0.6230518713830009,0.621574462406219,0.6825396825396826,0.6731206178665161,0.625
42,1,42,0.6383339251790728,0.6199483833615742,0.6468253968253969,0.6711016297340393,0.609375
42,1,43,0.6367440961656117,0.6172362395695278,0.6626984126984127,0.6708008348941803,0.640625
42,1,44,0.6260217816110641,0.618041057435293,0.6825396825396826,0.6801263689994812,0.609375
42,1,45,0.6252829943384443,0.6161634657118056,0.6547619047619048,0.672015905380249,0.625
42,1,46,0.6390142279957968,0.6121470057775104,0.6785714285714286,0.673370748758316,0.671875
42,1,47,0.6399576077385555,0.609695900054205,0.6706349206349206,0.6764557063579559,0.640625
42,1,48,0.6244404306487431,0.6124016784486317,0.6746031746031746,0.6765416264533997,0.609375
42,1,49,0.6387503932392786,0.6078018839397128,0.6825396825396826,0.6750820875167847,0.640625
42,1,50,0.6474645771677532,0.6108296333797394,0.6904761904761905,0.686410665512085,0.625
42,1,51,0.6247935928995647,0.6118310746692476,0.6626984126984127,0.6798363327980042,0.59375
42,1,52,0.6312627782897343,0.6045897650340247,0.6785714285714286,0.6772811114788055,0.65625
42,1,53,0.6084023505922348,0.6001840091886974,0.6785714285714286,0.6741494238376617,0.65625
42,1,54,0.6099450578765263,0.5990118904719277,0.7063492063492064,0.6734702587127686,0.640625
42,1,55,0.6219861715558975,0.5970254095773848,0.6825396825396826,0.6704630851745605,0.625
42,1,56,0.6417854371524992,0.5923914417387948,0.6785714285714286,0.6715615391731262,0.59375
42,1,57,0.6208038197623359,0.5925742179628403,0.6984126984126984,0.6740582287311554,0.59375
42,1,58,0.6220519854908898,0.5935139504690019,0.6785714285714286,0.6723153293132782,0.609375
42,1,59,0.6052636598783826,0.585985505391681,0.6944444444444444,0.6688137650489807,0.640625
42,1,60,0.6138552417830815,0.5844926871950664,0.6944444444444444,0.6676089763641357,0.65625
42,2,1,0.7146925831597949,0.7047433020576598,0.49603174603174605,0.7031359672546387,0.5
42,2,2,0.71008533996249,0.7022838743906172,0.49603174603174605,0.7006154954433441,0.5
42,2,3,0.7039435089580597,0.7001060379876031,0.49603174603174605,0.6988240480422974,0.5
42,2,4,0.7038636709016467,0.6974471561492436,0.49603174603174605,0.6973494589328766,0.5
42,2,5,0.6959577638005453,0.6937774325173999,0.49206349206349204,0.6936450898647308,0.5
42,2,6,0.694262461056785,0.6903846301729717,0.49206349206349204,0.6881892383098602,0.5
42,2,7,0.693097730477651,0.6869454989357601,0.5158730158730159,0.6835435926914215,0.5
42,2,8,0.6893076820979043,0.6838411452278258,0.5357142857142857,0.6778771579265594,0.515625
42,2,9,0.6788191256069002,0.6807032009911915,0.5555555555555556,0.6727865040302277,0.59375
42,2,10,0.6837189935502552,0.6772304489499047,0.5952380952380952,0.6696603298187256,0.578125
42,2,11,0.6763480854412866,0.6747740412515307,0.5873015873015873,0.6664173305034637,0.578125
42,2,12,0.6789270402893187,0.6727924119858515,0.5912698412698413,0.6630445420742035,0.625
42,2,13,0.6760769751336839,0.6693647324092804,0.6071428571428571,0.6614373326301575,0.703125
42,2,14,0.6705049929164705,0.6658143694438632,0.6111111111111112,0.6583660840988159,0.6875
42,2,15,0.673895936163645,0.6631121256994823,0.6150793650793651,0.6570889353752136,0.703125
42,2,16,0.6684789496754843,0.6619601855202327,0.6428571428571429,0.6601951718330383,0.609375
42,2,17,0.6702224479781257,0.6587806126428029,0.6428571428571429,0.6557394564151764,0.65625
42,2,18,0.6639641485516987,0.6559577290973966,0.6349206349206349,0.6529040336608887,0.65625
42,2,19,0.662949456108941,0.653803204733228,0.6309523809523809,0.6524494290351868,0.65625
42,2,20,0.6524636310244364,0.6503457266186911,0.6468253968253969,0.6523174047470093,0.640625
42,2,21,0.6611367804663522,0.6474082961915031,0.6388888888888888,0.6511714160442352,0.640625
42,2,22,0.6548981676025997,0.6444029051160055,0.6587301587301587,0.6504835188388824,0.625
42,2,23,0.6667278456309486,0.6415782277546231,0.6468253968253969,0.6520726084709167,0.59375
42,2,24,0.6394656622220599,0.6372257565695142,0.6507936507936508,0.6505045592784882,0.640625
42,2,25,0.6536945237053765,0.6329234970940484,0.6785714285714286,0.6548465192317963,0.609375
42,2,26,0.6299121796138702,0.6297516822814941,0.6825396825396826,0.654425173997879,0.625
42,2,27,0.6343523746445066,0.6277727853684199,0.6547619047619048,0.6578244566917419,0.578125
42,2,28,0.628184645894974,0.6241505486624581,0.6626984126984127,0.650979608297348,0.671875
42,2,29,0.6332173196096269,0.6183384410918705,0.6746031746031746,0.6519558131694794,0.578125
42,2,30,0.6278163308189029,0.6154163224356515,0.6706349206349206,0.6553127765655518,0.59375
42,2,31,0.6155329592644222,0.6121835632929726,0.6706349206349206,0.6562583446502686,0.59375
42,2,32,0.6304245288409884,0.6073125733269585,0.6666666666666666,0.6576589047908783,0.578125
42,2,33,0.6200964129160321,0.6047883185129317,0.6944444444444444,0.6554799973964691,0.5625
42,2,34,0.6297765307956271,0.6052220813811772,0.6904761904761905,0.6582351624965668,0.578125
42,2,35,0.6192520866318355,0.6078817730858213,0.6706349206349206,0.6781718134880066,0.578125
42,2,36,0.628234274803646,0.6006892522176107,0.6904761904761905,0.6640549004077911,0.578125
42,2,37,0.6098025242487589,0.5973053886776879,0.6706349206349206,0.6587904989719391,0.578125
42,2,38,0.6257099632232909,0.5972386314755395,0.6785714285714286,0.6557449400424957,0.625
42,2,39,0.5984981306015499,0.592550724271744,0.6626984126984127,0.6587393879890442,0.578125
42,2,40,0.6103416719133892,0.5908615248543876,0.6785714285714286,0.6642014682292938,0.5625
42,2,41,0.6364421390351795,0.591736944894942,0.6746031746031746,0.6730179786682129,0.578125
42,2,42,0.6056805801770043,0.5865802159385075,0.6746031746031746,0.6649519801139832,0.59375
42,2,43,0.6128668463419354,0.5897276136610243,0.6825396825396826,0.6772859394550323,0.59375
42,2,44,0.5915975722055586,0.5979110816168407,0.6865079365079365,0.665391594171524,0.625
42,2,45,0.6087006917075505,0.5855254445757184,0.6944444444444444,0.667969673871994,0.5625
42,2,46,0.6195975967815944,0.5848355671716114,0.6825396825396826,0.6667716205120087,0.578125
42,2,47,0.6173352523455544,0.585861190917,0.6825396825396826,0.6584810018539429,0.625
42,2,48,0.6058897016540407,0.5849744251796177,0.6746031746031746,0.6784665286540985,0.59375
42,2,49,0.608588004869128,0.5803702331724621,0.6904761904761905,0.6710791289806366,0.546875
42,2,50,0.6048110628884936,0.580381401001461,0.6984126984126984,0.6787618398666382,0.5625
42,2,51,0.5872210292589097,0.5818734396071661,0.7063492063492064,0.6716538667678833,0.578125
42,2,52,0.5813136961725023,0.5744922085413857,0.6865079365079365,0.6660358011722565,0.609375
42,2,53,0.5992818578841195,0.5742550198993985,0.6944444444444444,0.6670680642127991,0.609375
42,2,54,0.597606256840721,0.5793988137018113,0.6944444444444444,0.6723655164241791,0.625
42,2,55,0.587829107329959,0.5737785687522282,0.6825396825396826,0.6800473630428314,0.546875
42,2,56,0.5886938439475166,0.5767192878420391,0.6944444444444444,0.6673255562782288,0.59375
42,2,57,0.5973550809754266,0.5700263371543278,0.6944444444444444,0.6617465019226074,0.625
42,2,58,0.6097885294566079,0.5869495717305986,0.6825396825396826,0.6985994577407837,0.625
42,2,59,0.6010268898237319,0.5860201479896666,0.6865079365079365,0.6628899574279785,0.625
42,2,60,0.5708778254569523,0.5670635738070049,0.7063492063492064,0.6634339094161987,0.59375
42,3,1,0.7189911448437235,0.6965379074156991,0.49407114624505927,0.7074974605015346,0.49206349206349204
42,3,2,0.7052186449525856,0.6941207915897897,0.5059288537549407,0.7040851532466827,0.47619047619047616
42,3,3,0.6929918631263401,0.6910832144997336,0.5138339920948617,0.6993692186143663,0.49206349206349204
42,3,4,0.6884838915153926,0.6873002862741825,0.5335968379446641,0.6931107536194816,0.49206349206349204
42,3,5,0.685817256275373,0.6836955255199327,0.549407114624506,0.689197267804827,0.49206349206349204
42,3,6,0.6989105982271578,0.6800807907647295,0.5928853754940712,0.6872159867059617,0.5396825396825397
42,3,7,0.6920589807005267,0.6762609067170516,0.6205533596837944,0.68715576898484,0.5714285714285714
42,3,8,0.6765213552199805,0.6733029256225104,0.6047430830039525,0.688722428821382,0.5238095238095238
42,3,9,0.6795059791195533,0.6702885382731442,0.6126482213438735,0.6872341519310361,0.5238095238095238
42,3,10,0.6742943520602501,0.6675035227899966,0.6324110671936759,0.6795217725965712,0.5396825396825397
42,3,11,0.6790213754525769,0.6644115221830225,0.6245059288537549,0.6815695384192089,0.5396825396825397
42,3,12,0.6715681107619064,0.6612933614979619,0.6126482213438735,0.6843433380126953,0.49206349206349204
42,3,13,0.6712921669360677,0.6589014030727944,0.6284584980237155,0.685942120022244,0.47619047619047616
42,3,14,0.6737524725702911,0.6560962812702646,0.6086956521739131,0.6863334595210968,0.49206349206349204
42,3,15,0.6778363839910907,0.6537233134032238,0.6245059288537549,0.6789171733553447,0.4603174603174603
42,3,16,0.6607150878359678,0.6521092667410024,0.5849802371541502,0.6932113284156436,0.47619047619047616
42,3,17,0.6649641472360363,0.650231817494268,0.6126482213438735,0.7019148629809183,0.47619047619047616
42,3,18,0.6553269386762687,0.6459764397662618,0.6205533596837944,0.6839871179489863,0.49206349206349204
42,3,19,0.6712246989544202,0.6442957414468757,0.6205533596837944,0.6833192128983755,0.5079365079365079
42,3,20,0.6612391943045756,0.644805403094989,0.616600790513834,0.7095635732014974,0.47619047619047616
42,3,21,0.6587503764469161,0.6424609549903115,0.6126482213438735,0.6810656350756449,0.49206349206349204
42,3,22,0.6468613503478733,0.6378624429815842,0.6363636363636364,0.6925548977322049,0.49206349206349204
42,3,23,0.6424544095521859,0.6357095816389845,0.6284584980237155,0.6989735800122457,0.49206349206349204
42,3,24,0.6585464972281173,0.6348008468688241,0.6205533596837944,0.7074918898325118,0.5079365079365079
42,3,25,0.6401699343217692,0.6356017975939121,0.6047430830039525,0.6887204306466239,0.5079365079365079
42,3,26,0.6443525581020612,0.6293557283906598,0.6561264822134387,0.7026154957120381,0.49206349206349204
42,3,27,0.63631615525649,0.6267300933717268,0.6521739130434783,0.7092566414484902,0.5396825396825397
42,3,28,0.6461270505731757,0.6246888986218117,0.6521739130434783,0.7105103750077505,0.5396825396825397
42,3,29,0.6313394741578535,0.6244493868982368,0.6521739130434783,0.7216539534311446,0.49206349206349204
42,3,30,0.6524291059716417,0.6227552994437839,0.6521739130434783,0.7013641236320375,0.5238095238095238
42,3,31,0.6269284941462189,0.6215586681139799,0.6442687747035574,0.7003069378080822,0.5396825396825397
42,3,32,0.6419394216518628,0.6194340325155748,0.6561264822134387,0.7215901934911334,0.5555555555555556
42,3,33,0.6269519220698964,0.6179935470400121,0.6442687747035574,0.7069749983530196,0.5238095238095238
42,3,34,0.6300596300321134,0.6157305645848451,0.6640316205533597,0.7085159846714565,0.5238095238095238
42,3,35,0.6453191489570226,0.6209818911646666,0.6442687747035574,0.7381493704659599,0.5238095238095238
42,3,36,0.6376081033657662,0.615277950000386,0.6324110671936759,0.7197001320975167,0.5238095238095238
42,3,37,0.6354921898351827,0.6136437442462906,0.6600790513833992,0.7011399950299945,0.5238095238095238
42,3,38,0.6369423795594529,0.6122116345190719,0.6600790513833992,0.7111786130874876,0.5238095238095238
42,3,39,0.6256329485550228,0.6098675482829098,0.6719367588932806,0.7125750950404576,0.5396825396825397
42,3,40,0.6024228120038632,0.6076827068102689,0.6719367588932806,0.7114971403091673,0.5396825396825397
42,3,41,0.6217080267521704,0.6059365102896106,0.6640316205533597,0.7220642150394501,0.5714285714285714
42,3,42,0.6251806209209879,0.6093786563797902,0.6403162055335968,0.7113627781943669,0.5396825396825397
42,3,43,0.6268861953448872,0.6055937793415055,0.6600790513833992,0.7456368945893788,0.5555555555555556
42,3,44,0.6038522760387466,0.6021565071678916,0.6837944664031621,0.7133551703559028,0.5238095238095238
42,3,45,0.6154593290547609,0.6046879734446409,0.6640316205533597,0.7032746814546131,0.5396825396825397
42,3,46,0.621004417008562,0.5980476937275159,0.6798418972332015,0.7241821591816251,0.5396825396825397
42,3,47,0.6427696907944359,0.6108525053785724,0.6521739130434783,0.7681616828555152,0.5238095238095238
42,3,48,0.622980024503625,0.6040185770027251,0.6482213438735178,0.7023989965045263,0.5555555555555556
42,3,49,0.6205703611430443,0.5959791213627389,0.6837944664031621,0.717982912820483,0.5396825396825397
42,3,50,0.6087055408907502,0.5954175353521415,0.6679841897233202,0.7273400624593099,0.5396825396825397
42,3,51,0.6179925094951283,0.6057312328353701,0.6442687747035574,0.697460204835922,0.5555555555555556
42,3,52,0.6381233756250072,0.5971510250106631,0.6758893280632411,0.7509414430648561,0.5396825396825397
42,3,53,0.6099861497464387,0.5934526910894944,0.6877470355731226,0.7367273663717603,0.5396825396825397
42,3,54,0.6026256289406727,0.590052314426588,0.6996047430830039,0.7283766610281808,0.5396825396825397
42,3,55,0.6190515045120782,0.5889593848126679,0.7035573122529645,0.7237012045724052,0.5555555555555556
42,3,56,0.5795805626235931,0.5860218304419235,0.691699604743083,0.7374567001584976,0.5238095238095238
42,3,57,0.5871871420046086,0.5836222350832974,0.6837944664031621,0.7393410395062159,0.5555555555555556
42,3,58,0.6156553934685326,0.5822958738907523,0.6798418972332015,0.7373930310446118,0.5555555555555556
42,3,59,0.5950801841355124,0.5810107958646631,0.6996047430830039,0.7611599574013362,0.5555555555555556
42,3,60,0.5980951364332509,0.579728529858495,0.6877470355731226,0.7582926674494668,0.5555555555555556
42,4,1,0.713405708786056,0.6947250743157307,0.5019762845849802,0.698446546282087,0.49206349206349204
42,4,2,0.6941873598475701,0.6930882751706089,0.4980237154150198,0.6973280225481305,0.49206349206349204
42,4,3,0.7021034432965305,0.6901738766153811,0.5177865612648221,0.6981941707550533,0.49206349206349204
42,4,4,0.6965945042640325,0.6849271073171743,0.5928853754940712,0.701594973367358,0.4444444444444444
42,4,5,0.6878847463328848,0.6795676913657207,0.6047430830039525,0.7081189231267051,0.4603174603174603
42,4,6,0.6859113753077541,0.6744366446031412,0.6007905138339921,0.7110914200071304,0.49206349206349204
42,4,7,0.6853853296856636,0.6709237306014352,0.5968379446640316,0.7145894368489584,0.5396825396825397
42,4,8,0.6788679250615387,0.6680855355243909,0.6086956521739131,0.7174957517593626,0.5396825396825397
42,4,9,0.6740001543708469,0.666351205275464,0.616600790513834,0.718483637249659,0.5396825396825397
42,4,10,0.6679487541730225,0.6647785397857545,0.6126482213438735,0.7193687681167845,0.5873015873015873
42,4,11,0.6760151786766505,0.6628741087178468,0.616600790513834,0.7181209079802983,0.5873015873015873
42,4,12,0.6651799659955172,0.6605625227977164,0.6126482213438735,0.7228648473346044,0.6031746031746031
42,4,13,0.670198772028972,0.6588046032449474,0.6245059288537549,0.7215868329244947,0.6031746031746031
42,4,14,0.6741445919741755,0.65643658845321,0.6442687747035574,0.725105951702784,0.5873015873015873
42,4,15,0.6645051537766287,0.6547762376988829,0.6403162055335968,0.7240106794569228,0.5873015873015873
42,4,16,0.6733691687640465,0.652066038531277,0.6521739130434783,0.7314622969854445,0.5873015873015873
42,4,17,0.6529442260387858,0.6493790894157802,0.6521739130434783,0.7322970496283637,0.5714285714285714
42,4,18,0.6545915693162458,0.6454826023267664,0.6561264822134387,0.7461005014086527,0.5873015873015873
42,4,19,0.6492208880869296,0.6431203774312739,0.6561264822134387,0.7423662458147321,0.5555555555555556
42,4,20,0.6594124457581713,0.641914963251046,0.6758893280632411,0.7303477393256294,0.5396825396825397
42,4,21,0.6476992067141024,0.6389649432638417,0.6482213438735178,0.7244565146309989,0.6031746031746031
42,4,22,0.6525470461298826,0.6366446649604164,0.6403162055335968,0.7243604508657304,0.6031746031746031
42,4,23,0.6428948412299628,0.6327572622789225,0.6521739130434783,0.7286473228817895,0.5555555555555556
42,4,24,0.652646175015114,0.6310791121169984,0.6640316205533597,0.7202789972698878,0.5714285714285714
42,4,25,0.6462840268263232,0.6268700007864609,0.6521739130434783,0.7143921927800254,0.5873015873015873
42,4,26,0.6456603198183384,0.6251925743615674,0.6521739130434783,0.7181899055602059,0.5873015873015873
42,4,27,0.639823784470087,0.6207946355163816,0.6640316205533597,0.7197193266853453,0.5555555555555556
42,4,28,0.6310583357754432,0.6186484385856056,0.6758893280632411,0.7230079893081908,0.5555555555555556
42,4,29,0.6313277706798357,0.6259024548436342,0.6363636363636364,0.72452760121179,0.5873015873015873
42,4,30,0.6237810779465989,0.6143897437295424,0.6719367588932806,0.7129877786787729,0.5555555555555556
42,4,31,0.6203439796394982,0.6154323246168054,0.6442687747035574,0.7245655362568204,0.5396825396825397
42,4,32,0.6308622650007014,0.6145738367977821,0.6403162055335968,0.7090581863645523,0.5873015873015873
42,4,33,0.6257410572451565,0.6152975135169952,0.6363636363636364,0.7080515604170542,0.6031746031746031
42,4,34,0.6192490013220565,0.6105479741756152,0.6798418972332015,0.7068483564588759,0.5555555555555556
42,4,35,0.6373389777929886,0.6050304970722424,0.6679841897233202,0.708940203227694,0.5714285714285714
42,4,36,0.610094206370855,0.6091191740375262,0.691699604743083,0.7247223626999628,0.5396825396825397
42,4,37,0.626846572627192,0.6081062362128096,0.6600790513833992,0.7125684647333055,0.6031746031746031
42,4,38,0.6206383266939005,0.6011539579851354,0.6719367588932806,0.7088174668569414,0.5873015873015873
42,4,39,0.6371424372488331,0.6080656541666023,0.6798418972332015,0.7189956543937562,0.5714285714285714
42,4,40,0.6038069960628103,0.6012546026659578,0.6640316205533597,0.7016185881599547,0.6031746031746031
42,4,41,0.6213676839949114,0.6091292008109714,0.6600790513833992,0.709137961978004,0.6507936507936508
42,4,42,0.6078704906546551,0.5975811848998541,0.6758893280632411,0.6901845175122457,0.5555555555555556
42,4,43,0.5907852762772632,0.5927686201253899,0.6758893280632411,0.688566873943995,0.6031746031746031
42,4,44,0.5981084294469932,0.5898114984685724,0.6758893280632411,0.7179038335406591,0.5396825396825397
42,4,45,0.6118426655121001,0.588787493498429,0.6719367588932806,0.7273251366993737,0.5079365079365079
42,4,46,0.627303976550875,0.5864106958562677,0.6640316205533597,0.7071598295181517,0.5238095238095238
42,4,47,0.6351492115160222,0.5867527746871526,0.6640316205533597,0.687141842312283,0.5555555555555556
42,4,48,0.6197687575939616,0.585590641489142,0.6758893280632411,0.6821194603329613,0.5555555555555556
42,4,49,0.6029852214066879,0.5822232061695204,0.6640316205533597,0.6865353054470487,0.5396825396825397
42,4,50,0.595494933043544,0.5800294084511256,0.6877470355731226,0.6981832413446336,0.5396825396825397
42,4,51,0.6059006984997173,0.5814778399561705,0.6877470355731226,0.7170618753584604,0.5238095238095238
42,4,52,0.6068654915560847,0.5778573002268674,0.6877470355731226,0.729020527430943,0.5238095238095238
42,4,53,0.5822189080385352,0.5752718703077716,0.6837944664031621,0.7049459124368335,0.5238095238095238
42,4,54,0.602804959291526,0.5739585137649958,0.691699604743083,0.6924084860181051,0.5396825396825397
42,4,55,0.5747789250532158,0.5719631707715422,0.6877470355731226,0.6854936811659071,0.5396825396825397
42,4,56,0.6001470689717018,0.5692805640782292,0.6877470355731226,0.6889847043960814,0.5396825396825397
42,4,57,0.5882311783760432,0.568361191881504,0.6679841897233202,0.6843596867152623,0.5555555555555556
42,4,58,0.6100516811661099,0.5681821461251602,0.7114624505928854,0.7238594236828032,0.5079365079365079
42,4,59,0.6040840382161348,0.5747803397800612,0.6679841897233202,0.7112195453946553,0.5396825396825397
42,4,60,0.5952649959933617,0.5665411364890841,0.7114624505928854,0.7121305314321367,0.5555555555555556
42,5,1,0.708513489858372,0.6905623758871724,0.515748031496063,0.7042059129284274,0.43548387096774194
42,5,2,0.6930107342915273,0.6883305001446581,0.5551181102362205,0.6992344087170016,0.4838709677419355
42,5,3,0.6873505842967296,0.6855585143322082,0.5708661417322834,0.6996711915539157,0.5161290322580645
42,5,4,0.6785086107066297,0.6823280214324711,0.594488188976378,0.7018603970927577,0.5
42,5,5,0.6802876530669806,0.6791876770379975,0.6023622047244095,0.7007430907218687,0.4838709677419355
42,5,6,0.6843898770377392,0.6763003341794953,0.6299212598425197,0.6959984379429971,0.5161290322580645
42,5,7,0.6878759893845385,0.675336559926431,0.6338582677165354,0.6874429641231414,0.532258064516129
42,5,8,0.677929518729683,0.6727809981098325,0.6456692913385826,0.688008677574896,0.5161290322580645
42,5,9,0.6980361652186536,0.6710840210201233,0.6377952755905512,0.6945618660219254,0.5161290322580645
42,5,10,0.6816284220049701,0.6697201315812239,0.6141732283464567,0.6962290733091293,0.5161290322580645
42,5,11,0.6771390348907531,0.6664334394800382,0.6417322834645669,0.6870851824360509,0.5645161290322581
42,5,12,0.6832276568638058,0.66393050997276,0.6496062992125984,0.681898670811807,0.532258064516129
42,5,13,0.6769279842301617,0.663331166965755,0.6417322834645669,0.6867525039180633,0.5645161290322581
42,5,14,0.6778046948703256,0.6595646189892386,0.6456692913385826,0.6759489428612494,0.5806451612903226
42,5,15,0.6787962556823971,0.6579255757369394,0.6535433070866141,0.6744263556695753,0.5806451612903226
42,5,16,0.6666017489170465,0.6560637106106976,0.6496062992125984,0.6744033444312311,0.5967741935483871
42,5,17,0.6769407156884201,0.6545652554729792,0.6535433070866141,0.6795274365332818,0.6129032258064516
42,5,18,0.6552125595686004,0.6523980718898023,0.6456692913385826,0.6762051120881112,0.5967741935483871
42,5,19,0.6539559415944918,0.650021132521742,0.6299212598425197,0.67496887330086,0.6129032258064516
42,5,20,0.6607677941247234,0.6482417039045199,0.6456692913385826,0.6731581841745684,0.5645161290322581
42,5,21,0.6654210836868587,0.6473564763707439,0.6181102362204725,0.6803008048765121,0.5806451612903226
42,5,22,0.6316720050150954,0.6460491165401429,0.6299212598425197,0.6830827343848443,0.5806451612903226
42,5,23,0.6589538398690111,0.6446565417792853,0.6259842519685039,0.6841658622987808,0.5645161290322581
42,5,24,0.6642670133921105,0.6424333767628106,0.65748031496063,0.6677614335090883,0.5967741935483871
42,5,25,0.6531226733538109,0.6406138187318337,0.6496062992125984,0.6699126151300245,0.6129032258064516
42,5,26,0.6473219953184053,0.6389196726280874,0.6417322834645669,0.6769477167437153,0.6129032258064516
42,5,27,0.6486521414884432,0.637218272592139,0.6614173228346457,0.6679957912814233,0.6129032258064516
42,5,28,0.6454144955620053,0.634506488409568,0.6456692913385826,0.6721231399043914,0.5967741935483871
42,5,29,0.6467964419229763,0.6326556168203279,0.6299212598425197,0.6771264845325101,0.5806451612903226
42,5,30,0.653432144424108,0.6299509138572873,0.6496062992125984,0.6723995824013987,0.6129032258064516
42,5,31,0.6451944849622531,0.6279729182325949,0.6456692913385826,0.6714751335882372,0.6129032258064516
42,5,32,0.6471707187299653,0.6256190923255259,0.6692913385826772,0.6697646725562311,0.5806451612903226
42,5,33,0.6442981723725326,0.6255632010031873,0.6653543307086615,0.6771770292712797,0.5806451612903226
42,5,34,0.6435712834042827,0.6218079544427827,0.6614173228346457,0.6747833375007876,0.5806451612903226
42,5,35,0.6273001202448146,0.6198002372201034,0.6771653543307087,0.6647359171221333,0.5967741935483871
42,5,36,0.6314689061773104,0.6201886229627714,0.6417322834645669,0.6853486953243133,0.5645161290322581
42,5,37,0.6341647191310492,0.6142663204763817,0.6811023622047244,0.6694435611847909,0.5967741935483871
42,5,38,0.647807670390512,0.6132154614906612,0.6692913385826772,0.6773570276075794,0.5645161290322581
42,5,39,0.6352469057548703,0.6137922016654428,0.6732283464566929,0.6705200133785125,0.5967741935483871
42,5,40,0.621064134939449,0.6143041070052019,0.6535433070866141,0.6874755736320249,0.5483870967741935
42,5,41,0.6134977763093362,0.608765174084761,0.6811023622047244,0.6666565249043126,0.5967741935483871
42,5,42,0.6252955278073709,0.606105338870071,0.6811023622047244,0.6703706556750882,0.6290322580645161
42,5,43,0.6273084986866928,0.6038799360981137,0.6968503937007874,0.6626918854251984,0.6290322580645161
42,5,44,0.6344682949734485,0.6065609323696828,0.6535433070866141,0.6919622113627772,0.5
42,5,45,0.6157699579329002,0.6010330080047367,0.6732283464566929,0.6828042307207661,0.532258064516129
